study_status,sponsor,enrollment,study_type,study_design,study_duration_days,sex_all,sex_female,sex_male,has_child,has_adult,has_older_adult,phase1,phase2,phase3,funder_fed,funder_indiv,funder_industry,funder_network,funder_nih,funder_other,funder_other_gov,funder_unknown,missing_start_date,missing_primary_completion_date,missing_completion_date
0,9,50,0,137,833.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,0,0
1,9,600,0,135,5204.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,0,0
1,9,600,0,135,5220.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,0,0
0,9,36,0,9,514.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,0,0
0,9,256,0,171,395.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,120,0,105,1522.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,0,0
0,9,2312,0,81,1401.0,True,False,False,0,1,1,0,0,1,False,False,True,False,False,False,False,False,1,1,1
1,9,190,0,124,1899.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,0,0
1,9,12,0,15,2035.0,True,False,False,0,1,1,0,1,0,False,False,False,False,True,False,False,False,0,0,0
0,9,42,0,24,700.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
0,9,16,0,37,1110.0,True,False,False,0,1,1,1,1,0,False,False,True,False,False,False,False,False,0,0,0
1,9,70,0,57,1401.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,1,1
1,9,12,0,37,1058.0,False,False,True,0,1,0,1,1,0,False,False,True,False,False,False,False,False,0,0,0
1,9,120,0,115,1401.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,1,1,1
0,9,824,0,137,731.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,0,0
1,9,72,0,118,1280.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,50,0,110,1401.0,True,False,False,0,1,1,1,1,0,False,False,True,False,False,False,False,False,1,1,1
1,9,20,0,15,353.0,True,False,False,0,1,0,0,0,1,False,False,True,False,False,False,False,False,0,0,0
1,9,24,0,106,1401.0,True,False,False,1,1,1,0,0,1,False,False,True,False,False,False,False,False,0,1,1
1,9,18,0,15,1401.0,True,False,False,1,1,0,0,1,1,False,False,True,False,False,False,False,False,0,1,1
1,9,14,0,27,1522.0,True,False,False,0,1,1,0,0,1,False,False,True,False,False,False,False,False,0,0,0
1,9,16,0,37,1401.0,False,False,True,0,1,0,0,1,0,False,False,True,False,False,False,False,False,0,1,1
0,9,40,0,106,351.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,110,0,137,1401.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,1,1
1,9,290,0,159,1401.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,1,1
1,9,19,0,9,975.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,4,11300,0,122,1739.0,True,False,False,0,1,1,0,0,1,False,False,True,False,False,False,False,False,0,0,0
1,9,60,0,118,2335.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,0,0
1,9,122,0,118,2162.0,True,False,False,0,1,1,1,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,69,0,22,1401.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,1,1
0,9,8,0,15,1401.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,1,1
1,9,582,0,122,1401.0,True,False,False,0,1,1,0,0,1,False,False,True,False,False,False,False,False,1,1,1
1,9,120,0,118,973.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
0,9,60,0,64,1401.0,True,False,False,0,1,1,0,1,0,False,False,True,False,False,False,False,False,1,1,1
1,9,1000,0,150,1401.0,True,False,False,0,1,1,0,0,1,False,False,True,False,False,False,False,False,0,1,1
0,9,200,0,150,1401.0,True,False,False,0,1,1,0,1,1,False,False,True,False,False,False,False,False,1,1,1
1,9,132,0,118,1080.0,True,False,False,0,1,1,0,1,1,False,False,False,False,False,True,False,False,0,0,0
1,9,8,0,15,699.0,True,False,False,0,1,1,1,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,64,0,108,505.0,False,True,False,0,1,0,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,2000,0,124,1401.0,True,False,False,0,1,1,0,0,1,False,False,True,False,False,False,False,False,0,1,1
1,9,200,0,150,1401.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,1,1
0,9,102,0,124,609.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,348,0,118,1401.0,True,False,False,0,1,1,0,1,1,False,False,False,False,False,True,False,False,0,1,1
0,9,60,0,118,1401.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,1,1,1
0,9,18,0,9,1095.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,500,0,144,731.0,True,False,False,0,1,1,0,1,1,False,False,False,False,False,True,False,False,0,0,0
1,9,54,0,34,1401.0,True,False,False,1,1,0,1,1,0,False,False,True,False,False,False,False,False,0,1,1
1,9,176,0,118,5022.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,0,0
1,9,60,0,124,1401.0,True,False,False,0,1,1,1,1,0,False,False,False,False,False,True,False,False,0,1,1
1,9,113,0,22,1401.0,True,False,False,0,1,1,0,1,1,False,False,False,False,False,True,False,False,0,1,1
0,9,328,0,124,775.0,False,True,False,0,1,0,0,1,0,False,False,False,False,False,True,False,False,0,0,0
0,9,15,0,129,94.0,True,False,False,0,1,0,1,1,0,False,False,False,False,False,True,False,False,0,0,0
0,9,40,0,124,1401.0,True,False,False,0,1,1,1,1,0,False,False,False,False,False,True,False,False,1,1,1
1,2,120,0,159,2397.0,True,False,False,0,1,1,0,1,0,False,False,True,False,False,False,False,False,0,0,0
1,0,200,0,117,2507.0,False,False,True,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,20,0,15,1229.0,True,False,False,1,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,66,0,92,465.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,134,0,137,1401.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,1,1
1,9,30,0,22,783.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,688,0,118,1401.0,True,False,False,0,1,1,0,1,1,False,False,False,False,False,True,False,False,0,1,1
0,9,40,0,137,974.0,True,False,False,0,1,1,1,1,0,False,False,False,False,False,True,False,False,0,0,0
0,9,25,0,64,822.0,False,True,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
0,9,110,0,124,1067.0,True,False,False,0,1,0,0,0,1,False,False,False,False,False,True,False,False,0,0,0
1,9,8862,0,124,1514.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,0,0
0,9,20,0,15,1095.0,True,False,False,0,1,1,1,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,720,0,118,1401.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,1,1
1,4,2500,0,124,1350.0,True,False,False,0,1,1,0,0,1,False,False,True,False,False,False,False,False,0,0,0
0,9,50,0,106,1401.0,True,False,False,1,1,0,1,1,0,False,False,False,False,False,True,False,False,1,0,0
1,9,30,0,124,1401.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,1
0,9,600,0,124,1218.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,0,0
0,9,1200,0,118,1401.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,1,1,1
0,9,540,0,124,1401.0,True,False,False,0,1,1,0,1,1,False,False,True,False,False,False,False,False,1,1,1
1,9,120,0,100,730.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,48,0,2,3570.0,True,False,False,1,1,0,0,0,1,False,False,True,False,False,False,False,False,0,0,0
0,9,250,0,124,2650.0,True,False,False,0,1,1,0,0,1,False,False,True,False,False,False,False,False,0,0,0
1,9,60,0,124,1219.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,200,0,124,1559.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,70,0,106,1401.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,1,1
1,9,20,0,15,1401.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,1,1
1,9,32,0,122,1401.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,1
1,9,2500,0,81,1401.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,1,1
1,9,27,0,106,1401.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,1,1,1
0,9,100,0,103,1827.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,10,0,15,2007.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,80,0,98,1401.0,True,False,False,0,1,1,1,1,0,False,False,True,False,False,False,False,False,0,1,1
1,9,20,0,6,1401.0,True,False,False,0,1,1,1,1,0,True,False,False,False,False,False,False,False,0,1,1
0,9,486,0,124,1826.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,0,0
1,9,135,0,150,1401.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,1,1
1,9,126,0,124,1339.0,True,False,False,0,1,1,0,1,0,True,False,False,False,False,False,False,False,0,0,0
1,9,36,0,137,408.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
0,9,60,0,124,730.0,True,False,False,0,1,1,0,1,1,False,False,False,False,False,True,False,False,0,0,0
1,9,58,0,118,1401.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,1,1
0,9,100,0,103,1827.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,72,0,115,1401.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,1,1
1,9,42,0,22,1401.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,1
1,9,6,0,54,1814.0,True,False,False,0,1,0,1,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,200,0,118,871.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,0,0
1,9,50,0,118,882.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
0,9,36,0,54,1401.0,True,False,False,1,1,1,1,1,0,False,False,False,False,False,True,False,False,1,1,1
1,9,31,0,15,1401.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,1,1
1,9,18,0,5,1401.0,True,False,False,0,1,1,1,1,0,False,False,True,False,False,False,False,False,0,1,1
1,9,400,0,118,1401.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,1,0,0
1,9,350,0,110,1638.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,200,0,118,1401.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,1,1
1,9,240,0,110,1401.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,1,1,1
1,9,156,0,142,365.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,1600,0,122,1401.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,1,1
0,9,520,0,137,1095.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,700,0,135,1401.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,1,1
1,9,28,0,15,1826.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,10,0,15,1095.0,True,False,False,0,1,1,1,1,0,False,False,False,False,False,True,False,False,0,0,0
0,9,20,0,11,457.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,8,0,15,2923.0,True,False,False,1,1,0,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,1800,0,135,2827.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,0,0
0,9,1125,0,122,1096.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,0,0
1,9,242,0,150,1430.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,35,0,15,1081.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
0,9,6,0,15,455.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,152,0,106,1401.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,1,1
1,9,70,0,95,1218.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,39,0,118,1401.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,1,1
0,9,300,0,109,1401.0,True,False,False,0,1,1,1,1,0,False,False,False,False,False,True,False,False,1,1,1
1,9,24,0,124,679.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,100,0,115,1401.0,True,False,False,0,1,1,1,1,0,False,False,False,False,False,True,False,False,0,1,1
1,9,60,0,77,2099.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
0,9,288,0,124,699.0,True,False,False,0,1,1,0,1,0,False,False,True,False,False,False,False,False,0,0,0
1,4,4800,0,124,1155.0,True,False,False,0,1,1,0,0,1,False,False,True,False,False,False,False,False,0,0,0
1,9,136,0,118,1401.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,1,1
1,9,50,0,27,1401.0,True,False,False,1,1,1,0,1,0,False,False,False,False,False,True,False,False,0,1,1
1,9,20,0,106,1401.0,True,False,False,1,1,0,0,1,0,False,False,False,False,False,True,False,False,0,1,1
0,9,279,0,137,899.0,True,False,False,0,1,1,0,0,1,False,False,True,False,False,False,False,False,0,0,0
0,9,159,0,124,1401.0,True,False,False,0,1,1,0,0,1,False,False,True,False,False,False,False,False,1,1,1
0,9,10,0,15,1401.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,1,1,1
1,9,125,0,22,1631.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,126,0,124,1401.0,True,False,False,0,1,1,0,1,0,False,False,True,False,False,False,False,False,0,1,1
0,9,18,0,37,1218.0,True,False,False,0,1,1,1,1,0,False,False,True,False,False,False,False,False,0,0,0
1,9,546,0,136,1046.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,0,0
1,9,50,0,15,1401.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,1,1
1,9,30,0,15,1401.0,True,False,False,0,1,1,0,1,0,False,False,True,False,False,False,False,False,0,1,1
1,9,360,0,124,1787.0,True,False,False,0,1,1,0,0,1,False,False,True,False,False,False,False,False,0,0,0
1,9,110,0,122,562.0,True,False,False,0,1,1,0,0,1,False,False,True,False,False,False,False,False,0,0,0
1,9,50,0,110,1401.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,1,1
1,9,82,0,124,1401.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,1,1
1,9,120,0,118,1401.0,True,False,False,0,1,1,0,1,1,False,False,False,False,False,True,False,False,0,1,1
1,9,338,0,137,1057.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,0,0
1,9,332,0,137,1401.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,1,1
1,9,2800,0,84,1568.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,0,0
1,9,422,0,124,1543.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,0,0
1,9,78,0,144,1681.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,0,0
0,9,378,0,150,315.0,True,False,False,0,1,1,0,0,1,False,False,True,False,False,False,False,False,0,0,0
0,9,398,0,150,762.0,True,False,False,0,1,1,0,0,1,False,False,True,False,False,False,False,False,0,0,0
0,9,120,0,15,1401.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,1,1,1
0,9,12,0,64,1401.0,True,False,False,0,1,1,0,1,0,False,False,True,False,False,False,False,False,1,1,1
1,9,200,0,124,576.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,False,True,False,0,0,0
1,9,100,0,122,302.0,True,False,False,0,1,1,0,1,1,False,False,False,False,False,True,False,False,0,0,0
0,9,100,0,118,1096.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,192,0,150,1180.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,0,0
1,9,200,0,124,3286.0,True,False,False,0,1,1,0,0,1,True,False,False,False,False,False,False,False,0,0,0
1,0,94,0,118,1856.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,80,0,27,1401.0,True,False,False,0,1,1,1,1,0,False,False,False,False,False,True,False,False,0,1,1
0,9,802,0,135,1825.0,True,False,False,1,1,0,0,0,1,False,False,False,False,False,True,False,False,0,0,0
1,9,103,0,27,2191.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,15,0,15,530.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
0,9,150,0,15,1401.0,True,False,False,0,1,1,0,0,1,False,False,True,False,False,False,False,False,1,1,1
1,9,502,0,106,2196.0,True,False,False,0,1,1,0,1,0,False,False,True,False,False,False,False,False,0,0,0
1,9,20,0,15,743.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,50,0,124,1783.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
0,9,400,0,106,640.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,0,0
0,9,300,0,106,394.0,True,False,False,0,1,1,0,1,1,False,False,False,False,False,True,False,False,0,0,0
0,9,50,0,15,779.0,True,False,False,0,1,1,1,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,1000,0,124,845.0,True,False,False,0,1,1,0,0,1,False,False,True,False,False,False,False,False,0,0,0
1,9,20,0,15,1401.0,True,False,False,0,1,1,0,1,0,False,False,True,False,False,False,False,False,0,1,1
1,9,49,0,15,1595.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,16000,0,124,1342.0,True,False,False,0,1,1,0,0,1,False,False,True,False,False,False,False,False,0,0,0
1,9,70,0,134,460.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,2000,0,114,1401.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,1,1
1,9,86,0,150,1401.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,1,1,1
1,9,400,0,105,1401.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,1,1
1,9,224,0,148,3562.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,210,0,144,98.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,0,0
1,9,153,0,106,1401.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,1,1
1,9,156,0,154,2071.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
0,9,130,0,163,1401.0,True,False,False,0,1,1,1,1,0,False,False,True,False,False,False,False,False,0,1,1
1,9,244,0,118,1835.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,0,0
1,9,104,0,37,2801.0,True,False,False,0,1,1,0,1,0,False,False,True,False,False,False,False,False,0,0,0
1,9,40,0,61,1401.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,1,1
1,9,360,0,135,1401.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,1,1
1,9,200,0,15,1401.0,True,False,False,0,1,1,0,1,0,False,False,False,True,False,False,False,False,0,1,1
0,9,486,0,53,395.0,True,False,False,0,1,1,0,1,1,False,False,False,False,False,True,False,False,0,0,0
1,9,1100,0,118,7628.0,True,False,False,0,1,1,0,0,1,False,False,False,True,False,False,False,False,0,0,0
1,9,60,0,142,330.0,True,False,False,0,1,1,0,1,1,False,False,False,False,False,True,False,False,0,0,0
1,9,1300,0,15,3255.0,False,True,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,0,0
0,9,200,0,118,1401.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,1,1
1,9,320,0,118,785.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,0,0
1,9,33,0,15,2261.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,78,0,124,1401.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,1,1
1,9,104,0,115,1401.0,True,False,False,0,1,1,0,1,1,False,False,False,False,False,True,False,False,0,1,1
0,9,120,0,118,1401.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,1,1,1
1,9,154,0,106,1401.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,1,1
1,9,75,0,15,536.0,True,False,False,0,1,1,1,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,81,0,124,524.0,True,False,False,0,1,0,0,1,0,False,False,True,False,False,False,False,False,0,0,0
1,9,177,0,124,1122.0,True,False,False,0,1,1,0,0,1,False,False,True,False,False,False,False,False,0,0,0
1,9,110,0,124,1279.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,3,0,47,2152.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,50,0,55,1192.0,True,False,False,0,1,0,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,300,0,118,1401.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,1,1
1,9,160,0,137,1401.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,1,1
1,9,20,0,64,2159.0,True,False,False,0,1,0,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,200,0,159,1305.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,0,0
1,9,240,0,135,2707.0,True,False,False,0,1,1,0,1,1,True,False,False,False,False,False,False,False,0,0,0
1,9,50,0,15,1401.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,1,1
0,9,10,0,61,1401.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,1,1,1
1,9,250,0,115,1427.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,0,0
1,9,20,0,15,4383.0,True,False,False,0,1,1,1,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,146,0,106,1391.0,True,False,False,0,1,1,0,0,1,False,False,True,False,False,False,False,False,0,0,0
1,9,12,0,15,2129.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,50,0,124,1401.0,True,False,False,1,1,0,0,1,0,False,False,False,False,False,True,False,False,1,1,1
1,9,40,0,137,1132.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,0,0
1,9,600,0,137,568.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,0,0
1,9,1622,0,137,327.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,0,0
1,9,24,0,122,1552.0,True,False,False,0,1,1,0,1,1,False,False,False,False,False,True,False,False,0,0,0
1,9,100,0,137,240.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
0,9,24,0,27,578.0,True,False,False,0,1,1,1,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,160,0,110,1714.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,False,True,False,0,0,0
1,9,33,0,15,2511.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,20,0,118,1065.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
0,9,100,0,44,1401.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,1,1,1
1,9,84,0,124,1401.0,True,False,False,0,1,1,0,1,0,False,False,True,False,False,False,False,False,0,1,1
1,9,500,0,124,1401.0,True,False,False,0,1,1,0,0,1,False,False,True,False,False,False,False,False,0,1,1
1,9,75,0,37,1401.0,True,False,False,0,1,1,0,1,0,False,False,True,False,False,False,False,False,0,1,1
1,9,44,0,15,852.0,True,False,False,0,1,1,0,0,1,False,False,True,False,False,False,False,False,0,0,0
1,9,420,0,106,1401.0,True,False,False,0,1,1,0,0,1,False,False,True,False,False,False,False,False,0,1,1
1,9,30,0,37,1401.0,True,False,False,0,1,1,1,1,0,False,False,True,False,False,False,False,False,0,1,1
1,9,114,0,118,7210.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
0,9,1900,0,137,945.0,True,False,False,0,1,1,0,0,1,False,False,True,False,False,False,False,False,0,0,0
0,9,487,0,106,1401.0,True,False,False,0,1,1,0,0,1,False,False,True,False,False,False,False,False,1,1,1
0,9,487,0,106,1401.0,True,False,False,0,1,1,0,0,1,False,False,True,False,False,False,False,False,1,1,1
0,9,974,0,104,1401.0,True,False,False,0,1,1,0,0,1,False,False,True,False,False,False,False,False,1,1,1
0,9,162,0,124,1401.0,True,False,False,0,1,1,0,0,1,False,False,True,False,False,False,False,False,1,1,1
1,9,24,0,27,638.0,True,False,False,0,1,1,1,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,70,0,15,1679.0,True,False,False,1,1,1,0,0,1,False,False,True,False,False,False,False,False,0,0,0
1,9,320,0,144,2380.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,False,True,False,0,0,0
1,9,141,0,106,681.0,True,False,False,0,1,1,0,1,0,False,False,True,False,False,False,False,False,0,0,0
1,9,180,0,124,1401.0,True,False,False,0,1,1,0,1,0,False,False,True,False,False,False,False,False,0,1,1
1,9,250,0,15,5180.0,True,False,False,1,1,1,0,0,1,False,False,False,False,False,True,False,False,0,0,0
1,0,100,0,27,4029.0,True,False,False,1,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,100,0,118,2160.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,0,0
0,9,58,0,150,985.0,True,False,False,0,1,1,0,1,1,False,False,False,False,False,True,False,False,0,0,0
1,9,45,0,106,1401.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,1,1
0,9,240,0,124,1401.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,1,1,1
1,9,140,0,27,1461.0,True,False,False,0,1,1,1,1,0,False,False,False,False,False,True,False,False,0,0,0
0,9,125,0,106,1430.0,True,False,False,0,1,1,0,0,1,False,False,True,False,False,False,False,False,0,0,0
